,AnalysisName,CatalogTypeCode,AnalysisID,YearID,EventID,ModelCode,Peril,ReTreatySID,ProgramID,ppnp,CompanyName,100shareloss,grloss,ntloss,finalnetloss100,finalnetgrloss,finalnetnetloss,TreatyID,cnty_cd
337804,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9530,257057,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1636209.70564733,261793.552903572,229069.358790626,1464407.68655436,234305.229848697,205017.07611761,371333_1,
337846,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9534,257161,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1376311.86515361,220209.898424578,192683.661121506,1231799.11931248,197087.859089997,172451.876703748,371333_1,
337889,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1123,257211,22,ST,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,3636065.02035374,581770.403256598,509049.102849523,3254278.1932166,520684.510914655,455598.947050323,371333_1,
337919,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1123,257225,22,ST,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,4937427.4899375,789988.39839,691239.84859125,4418997.60349406,707039.61655905,618659.664489169,371333_1,
337959,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9538,257273,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
337960,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9538,257273,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1685086.36020413,269613.81763266,235912.090428578,1621895.62169647,259503.299471436,227065.387037506,371333_2,
338199,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9545,257485,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,3515871.19743542,562539.391589667,492221.967640959,3146704.7217047,503472.755472752,440538.661038658,371333_1,
338360,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9553,257687,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,3143170.94614394,502907.351383031,440043.932460152,2813137.99679883,450102.079487812,393839.319551836,371333_1,
338438,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9557,257794,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,8609935.87194713,1377589.73951154,1205391.0220726,7705892.60539268,1232942.81686283,1078824.96475497,371333_1,
338461,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9558,257819,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,8799141.27235384,1407862.60357662,1231879.77812954,7875231.43875669,1260037.03020107,1102532.40142594,371333_1,
338606,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9562,257927,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,6741207.96505245,1078593.27440839,943769.115107343,6033381.12872194,965340.98059551,844673.358021072,371333_1,
338754,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9569,258097,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13733187.0010427,2197309.92016683,1922646.18014598,371333_1,
338755,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9569,258097,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
339029,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9577,258327,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,3903209.40170499,624513.504272798,546449.316238698,3493372.41452596,558939.586324154,489072.138033635,371333_1,
339117,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9584,258497,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,621927.546550078,99508.4074480124,87069.8565170109,556625.154162319,89060.0246659711,77927.5215827247,371333_1,
339147,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9586,258540,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,10949398.2470284,1751903.71952455,1532915.75458398,9799711.43109045,1567953.82897447,1371959.60035266,371333_1,
339296,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9592,258696,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1790601.87410995,286496.299857593,250684.262375394,1602588.67732841,256414.188372545,224362.414825977,371333_1,
339310,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9593,258731,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,13543320.9755096,2166931.35608153,1896064.93657134,12121272.2730811,1939403.56369297,1696978.11823135,371333_1,
339450,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9599,258898,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
339451,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9599,258898,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
339499,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9601,258941,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1539281.00167591,246284.960268145,215499.340234627,1377656.49649994,220425.03943999,192871.909509991,371333_1,
339528,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9603,258988,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,4762373.74385871,761979.799017394,666732.32414022,4262324.50075355,681971.920120568,596725.430105497,371333_1,
340009,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1132,259426,22,ST,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,5778202.91056978,924512.465691165,808948.407479769,5171491.60495995,827438.656793593,724008.824694394,371333_1,
340055,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9623,259508,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,2374539.52250853,379926.323601365,332435.533151194,2125212.87264513,340034.059623221,297529.802170319,371333_1,
340155,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9627,259631,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1239987.59034284,198398.014454854,173598.262647998,1109788.89335684,177566.222937095,155370.445069958,371333_1,
340162,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9627,259632,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,8116513.59968487,1298642.17594958,1136311.90395588,7264279.67171796,1162284.74747487,1016999.15404051,371333_1,
340461,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9633,259833,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1803423.69173271,288547.790677234,252479.31684258,1614064.20410078,258250.272656124,225968.988574109,371333_1,
340595,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9635,259876,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
340596,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9635,259876,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
340633,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9637,259922,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1584416.68394168,253506.66943067,221818.335751836,1418052.93212781,226888.469140449,198527.410497893,371333_1,
340705,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9639,259977,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,761297.065098448,121807.530415752,106581.589113783,681360.873263111,109017.739722098,95390.5222568355,371333_1,
340828,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9644,260126,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
340829,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9644,260126,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,11097624.7782981,1775619.9645277,1553667.46896174,10681463.8491119,1709034.21585791,1495404.93887567,371333_2,
341056,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9647,260230,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
341057,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9647,260230,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
341391,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9657,260515,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
341392,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9657,260515,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
341464,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9658,260548,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
341465,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9658,260548,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
341650,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9663,260674,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,4190316.58210178,670450.653136285,586644.32149425,3750333.3409811,600053.334556975,525046.667737353,371333_1,
341713,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9665,260728,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,2334581.74252691,373533.078804306,326841.443953768,2089450.65956159,334312.105529854,292523.092338622,371333_1,
341936,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9676,261038,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1721417.50818638,275426.80130982,240998.451146093,1540668.66982681,246506.987172289,215693.613775753,371333_1,
341968,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9677,261073,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,2923460.75163411,467753.720261458,409284.505228776,2616497.37271253,418639.579634005,366309.632179754,371333_1,
341988,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1140,261096,22,ST,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,5017843.47697455,802854.956315928,702498.086776437,4490969.91189222,718555.185902756,628735.787664911,371333_1,
342099,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9681,261167,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
342100,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9681,261167,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1685086.36020413,269613.81763266,235912.090428578,1621895.62169647,259503.299471436,227065.387037506,371333_2,
342167,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9686,261299,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,208568.296068911,33370.9273710258,29199.5614496476,186668.624981676,29866.9799970681,26133.6074974346,371333_1,
342236,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9687,261318,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
342237,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9687,261318,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,6180449.6085003,988871.937360048,865262.945190042,5948682.74818154,951789.239709046,832815.584745415,371333_2,
342345,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9690,261385,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
342346,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9690,261385,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,5004725.77445785,800756.123913257,700661.6084241,4817048.55791568,770727.769266509,674386.798108196,371333_2,
342494,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9694,261475,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
342495,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9694,261475,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
342816,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9706,261829,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,6686178.51356265,1069788.56217002,936064.991898771,5984129.76963857,957460.763142172,837778.1677494,371333_1,
343021,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9716,262112,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
343022,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9716,262112,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
343077,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9719,262160,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,12623702.6392716,2019792.42228346,1767318.36949803,11298213.8621481,1807714.21794369,1581749.94070073,371333_1,
343133,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9721,262252,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,3800212.66055421,608034.025688674,532029.77247759,3401190.33119602,544190.452991363,476166.646367443,371333_1,
343150,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9721,262256,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13906440.8371734,2225030.53394775,1946901.71720428,371333_1,
343151,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9721,262256,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
343192,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9722,262281,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
343193,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9722,262281,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1097979.25788411,175676.681261458,153717.096103776,1056805.03571346,169088.805714153,147952.704999884,371333_2,
343288,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9725,262342,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,6053541.07748397,968566.572397435,847495.750847756,5417919.26434815,866867.082295704,758508.697008741,371333_1,
343570,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9732,262524,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,3344915.88707322,535186.541931715,468288.22419025,2993699.71893053,478991.955028885,419117.960650274,371333_1,
343636,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9733,262555,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,8499138.33206428,1359862.13313028,1189879.366489,7606728.80719753,1217076.6091516,1064942.03300765,371333_1,
343760,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9739,262737,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,8131907.14965483,1301105.14394477,1138467.00095168,7278056.89894107,1164489.10383057,1018927.96585175,371333_1,
343847,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9744,262859,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,6761067.22007815,1081770.7552125,946549.41081094,6051155.16196994,968184.82591519,847161.722675792,371333_1,
343883,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9744,262865,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,7723145.21246943,1235703.23399511,1081240.32974572,6912214.96516014,1105954.39442562,967710.095122419,371333_1,
343916,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9744,262869,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,14945842.3054175,2391334.7688668,2092417.92275845,371333_1,
343917,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9744,262869,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1527380.03437637,244380.805500219,213833.204812692,1470103.28308726,235216.525293961,205814.459632216,371333_2,
344070,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9750,263022,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,5293290.23061625,846926.436898599,741060.632286275,4737494.75640154,757999.161024246,663249.265896216,371333_1,
344168,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9753,263090,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,4114296.58233676,658287.453173881,576001.521527146,3682295.4411914,589167.270590624,515521.361766796,371333_1,
344305,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9759,263269,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,3977037.4997356,636325.999957697,556785.249962984,3559448.56226336,569511.769962138,498322.798716871,371333_1,
344324,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9760,263287,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,2171940.10992366,347510.417587786,304071.615389313,1943886.39838168,311021.823741069,272144.095773435,371333_1,
344336,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9760,263302,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,932191.824722452,149150.691955592,130506.855461143,834311.683126595,133489.869300255,116803.635637723,371333_1,
344727,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9772,263598,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1497156.56436865,239545.050298985,209601.919011612,1339955.12510995,214392.820017591,187593.717515392,371333_1,
344850,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9773,263641,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,10900225.5976905,1744036.09563047,1526031.58367666,9755701.90993296,1560912.30558927,1365798.26739061,371333_1,
344903,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9774,263671,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,7710199.27395052,1233631.88383208,1079427.89835307,6900628.35018572,1104100.53602971,966087.969026,371333_1,
344992,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9777,263734,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,209936.224860372,33589.7959776595,29391.0714804521,187892.921250033,30062.8674000053,26305.0089750046,371333_1,
345045,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9781,263846,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,290027.385836324,46404.3817338118,40603.8340170853,259574.51032351,41531.9216517616,36340.4314452914,371333_1,
345086,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1152,263888,22,ST,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,2430905.837901,388944.93406416,340326.81730614,2175660.7249214,348105.715987423,304592.501488995,371333_1,
345130,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9784,263943,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,2287616.34937161,366018.615899457,320266.288912025,2047416.63268759,327586.661230014,286638.328576262,371333_1,
345162,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9787,264039,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
345163,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9787,264039,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15798167.5081157,2527706.80129852,2211743.4511362,15205736.2265614,2432917.79624982,2128803.07171859,371333_2,
345286,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,9792,264160,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,13053260.1751318,2088521.62802109,1827456.42451845,11682667.856743,1869226.85707887,1635573.49994401,371333_1,
